Rank,Account,Character,Class,Level,Experience,Dead
1638,Akk2k,akkwa,Champion,68,316914049,Dead
1639,kelden07,ASDIJUABSDIABSDASD,Occultist,68,316798355,
1640,rayofgood,swiftnstronk,Champion,68,316497860,Dead
1641,wastes,CHASMS_ACORNS,Assassin,68,316189335,Dead
1642,Jaddo5334,ColdDotUntilGoodAgain,Occultist,68,316075529,
1643,KijaaQT,Kijaaqt_letsgoheisting,Inquisitor,68,315323264,Dead
1644,kalinin4,IWannaGetToFifty,Saboteur,68,315309165,
1645,forkzftw,BojST,Saboteur,68,315132804,
1646,SirMoldyTrumpet,GodMadeMeRetarded,Chieftain,68,314440810,Dead
1647,Vondai,EndlessDㆍOㆍOㆍRㆍS,Guardian,68,314157597,
1648,M4rkz09,Markzmeme,Trickster,68,314133753,Dead
1649,Coopermen,Qperrrdsds,Champion,68,313297696,Dead
1650,sowhat841004,ZDHKL,Saboteur,68,312628339,
1651,ItzYoli,Yoli_Endlessboredom,Slayer,68,312550650,Dead
1652,WakkaXDD,Jim_Morrison,Slayer,68,312531393,Dead
1653,crokit,그렇다_그러하다,Gladiator,68,312487966,
1654,tackle83,WintyTideB,Trickster,68,312353767,
1655,opulent_lemon,Lemon_playing_tricks,Trickster,68,311175423,Dead
1656,Xhye,XhyeㆍDoorOpener,Necromancer,68,310985623,Dead
1657,Dätsi,Oikeudenliekit,Inquisitor,68,310391403,
1658,Boven33,BovenFB,Slayer,68,310101610,Dead
1659,Jorthus,Im_Not_Dead_Yet_II,Pathfinder,68,310010163,
1660,Bradrenaline,HiehosDominatingBlowy,Guardian,68,309959519,
1661,lazys,DeadEyeHeisterino,Deadeye,68,309901171,Dead
1662,Nasenfeutel,eh_kannix,Juggernaut,68,309515755,
1663,Dallten12,DalltenFever,Gladiator,68,308735533,Dead
1664,OpenSesame,EHHCSSF_OPEN,Berserker,68,308002473,Dead
1665,sellsexorsellscent,iiiambo,Raider,68,307853924,Dead
1666,Mairek,DontTouchTheDoor_,Gladiator,68,307718903,Dead
1667,tastymcgoohans,heisttrapperman,Saboteur,68,307060333,Dead
1668,yukiosan,EndlessHeistYukioHC,Champion,68,306193443,
1669,Clushini,Clushyy,Trickster,68,305565107,Dead
1670,Dalve,DoorOpenerWanderer,Gladiator,68,305106749,Dead
1671,Zomgski,Zomgski,Inquisitor,68,304972236,Dead
1672,PoEkaustron,One_HPshort,Pathfinder,68,304972236,Dead
1673,OctopusBeard,OctopusBeardHeist,Hierophant,68,304972236,Dead
1674,Aestryl,shitgame_,Inquisitor,68,304972236,Dead
1675,Nikoff,somtingdaft,Juggernaut,68,304972236,Dead
1676,Taco35,TacoHexb,Inquisitor,67,303206418,
1677,Lavmips,Малыш_Не_Надо_Воровать,Deadeye,67,303140805,Dead
1678,Re_SkinnyBear,NeverEndingBloodyDoors,Gladiator,67,302354025,Dead
1679,Twisting,Nef_Door_Stuck,Elementalist,67,302112295,Dead
1680,Turexin,Wiedelriecher,Deadeye,67,302103494,Dead
1681,sheridanjohn,ZanesAFakeHeistMain,Raider,67,301908333,Dead
1682,lowkhii,dgfbfdzdbf,Inquisitor,67,301575375,Dead
1683,Fork_IRL,DeathByGF,Elementalist,67,300406509,Dead
1684,VertigoHorizon,IdentityTheftIsACrime,Champion,67,299827385,
1685,Travic,TravicSpectralThrow,Deadeye,67,299784171,
1686,verkodiablo,VerkoFukinFunTime,Saboteur,67,299618731,Dead
1687,Eskroc75,IWannaBoxGimmeBox,Juggernaut,67,299539215,Dead
1688,Konkutulionis,Ukoliob,Chieftain,67,299489750,Dead
1689,buffScruff,TechSlamJug,Juggernaut,67,299300793,Dead
1690,Vazrael,NotEnoughDoors,Slayer,67,299262789,Dead
1691,soulzero1120,SoulDoors,Necromancer,67,298909721,Dead
1692,ponnwa,PPon_EH_HCSSF_Akashirt,Gladiator,67,298466084,Dead
1693,rustunooldu,ImaginePlayingHeistLulz,Assassin,67,297873146,Dead
1694,ÐxSpike,gggive_me_good_loot,Necromancer,67,297295365,Dead
1695,DatBaconSwag,DBS_CorruptingHeist,Ascendant,67,297226300,
1696,Cryleet,toxic_rain_champ_guytwo,Champion,67,297212591,Dead
1697,Fairytalelol,FairyWTF,Juggernaut,67,296586012,
1698,Tyfoid,VoidedNeverMadeIt,Gladiator,67,296431458,Dead
1699,BornToDieeeee,Again____,Assassin,67,295095810,Dead
1700,hutabasan,hutabasan_heist,Raider,67,295016024,
1701,Nutsyo,TzivitziLUL,Raider,67,294978307,
1702,merko1234,MerkoHiestBOB,Guardian,67,294771621,Dead
1703,nicopilo,Heist_Clown,Chieftain,67,293854493,Dead
1704,Cassla,CassHeist,Slayer,67,292792991,Dead
1705,Radoslove,SumNarutoShitInDisBitch,Assassin,67,291959280,Dead
1706,BBJ187,The_sHeister,Inquisitor,67,291477648,Dead
1707,spindell,jasumbahslayer,Slayer,67,291346969,
1708,Kokehv,ElPuertas,Champion,67,291267107,Dead
1709,Talane,TalaneHeistFirst,Necromancer,67,290988713,Dead
1710,Monraivu,ENDLESSLESSLESS,Necromancer,67,290976922,Dead
1711,rashimo90,Rashisnap,Occultist,67,290148560,Dead
1712,Xentrix666,StoPdrOpAndFlOpMTXmtx,Guardian,67,290090582,
1713,woormyman1,ZakarionDDwhore,Inquisitor,67,289529572,
1714,KanaZaki,MisterDuFion,Saboteur,67,289474801,Dead
1715,Feareck,cKay___zDps,Hierophant,67,289393641,Dead
1716,fergalan,pielDeMoltenTheHeist,Chieftain,67,289225178,Dead
1717,playthedevil666,sdasdgasasddassd,Hierophant,67,288979201,Dead
1718,Nayr_Games,Japans_Best_Wagyu,Berserker,67,288132350,
1719,tinyhandxy,heistholstery,Necromancer,67,288009836,Dead
1720,lofanatolia,Lofa_HEistingenStrasse,Champion,67,287248004,Dead
1721,MuteSecurity,pppppooooooooooppppp,Hierophant,67,286460593,Dead
1722,Zomgski,Zomgski_Again,Occultist,67,286432635,Dead
1723,BuddySue,IskvarljivaVrucica,Gladiator,67,285696669,
1724,Schmetlappio,RevengeOfBigJimSlade,Assassin,67,285059432,Dead
1725,Mindexpanding1,Heist_KiraOo,Trickster,67,284925344,
1726,Niro,Smdu,Gladiator,67,284698135,
1727,Metaltusk,ConfusedAttempt,Necromancer,67,284657965,
1728,dondegg,zz_k,Inquisitor,67,284498170,Dead
1729,RnTExile,RFRnTHeist,Inquisitor,67,284383029,Dead
1730,d3wolf,PsyMisterBody,Hierophant,67,284362066,
1731,Vylkodava,EndlessBedgeVylk,Berserker,67,284254195,Dead
1732,petrobey,BubbleDieFirst,Hierophant,67,283797717,Dead
1733,Drews_top,sdgasdgsdg,Hierophant,67,281086863,Dead
1734,Arbaras,Oceans_Twenty_One,Elementalist,67,281078844,Dead
1735,nabsnabsnabs,nabimarumemebuild,Hierophant,67,280877152,Dead
1736,Mechkov,PlayLifeNotchamp,Raider,67,280829802,Dead
1737,kheongyo,heheheheheistXD,Elementalist,67,280818898,Dead
1738,Liawi,Liawi_Heist,Juggernaut,67,280683997,
1739,HeavenSlut,BleedStrikes,Gladiator,67,279737061,Dead
1740,diodry,quillrainsss,Deadeye,67,279732351,Dead
1741,zhangjl89,biglogst,Inquisitor,67,279192135,
1742,Evir,kill_kirin,Saboteur,67,278952403,Dead
1743,SpedRuineR,RanGoky,Occultist,67,278952403,Dead
1744,Ayzelt,JIuJIy,Necromancer,67,278952403,Dead
1745,curse914,CunservatismInAshes,Chieftain,67,278952403,Dead
1746,TemplarE8,Blitzspear,Juggernaut,67,278952403,Dead
1747,Wedengart,HetHotHat,Elementalist,67,278952403,Dead
1748,oOShannonOo,ElizabethY,Occultist,66,277154577,
1749,michpillejera,EndlessHeistHCSSF_Karla,Pathfinder,66,276745667,Dead
1750,Sether,SetherHeist,Chieftain,66,276520902,Dead
1751,GamingPand,jungsexplosivecum,Chieftain,66,276500504,
1752,DevElements,OneLastTryDev,Berserker,66,276082591,Dead
1753,Lordguaro,Guarotx,Raider,66,275930114,Dead
1754,뚱바우,김씨네마트,Elementalist,66,275734025,Dead
1755,Cridovsky,SurelyDeadAlready,Gladiator,66,275681214,Dead
1756,nemfirot,NEmfHeist,Saboteur,66,274978478,Dead
1757,ThaSaLMon,Frippsea,Assassin,66,274788798,Dead
1758,atarashiku555,heistingway,Occultist,66,273795657,
1759,brutax,toessuck,Elementalist,66,273560966,Dead
1760,GabranthXI,dtyjytutrudfgh,Gladiator,66,272881978,
1761,Rapide1990,GP_HODOR,Pathfinder,66,272628131,
1762,allexpleblord,GreatMigrationOfDoctors,Berserker,66,272437994,
1763,Malronce24,Malronce_Endless,Inquisitor,66,271957299,
1764,p3on,sameame,Hierophant,66,271013875,Dead
1765,dima_bragi,sobakakachalova,Occultist,66,270340017,Dead
1766,MrWhyMe,НуНеНадоНуНеСтукай,Pathfinder,66,269951790,
1767,Lerppa93,bleedihompel,Gladiator,66,269931283,
1768,badoobmx,BurstingMyBalls,Chieftain,66,269382457,Dead
1769,twilightkaz,오징어무침,Elementalist,66,269225143,Dead
1770,JASUNTEE,sadxczxcz,Champion,66,269056642,
1771,EEsacha,SachaMaxStressLevel,Inquisitor,66,269040872,
1772,Finea,Charlindrea_I,Ascendant,66,268665743,
1773,Momodiabang,Biff_Slamkovich,Guardian,66,268462990,Dead
1774,vtuffffs,pePSSD,Champion,66,268183776,
1775,Hadouken_HC,ашкудишка,Slayer,66,268138994,
1776,ElMuchos06,HEIST_GLAD,Gladiator,66,267644422,
1777,Prisonshankz,Brandmebabyboy,Elementalist,66,267351173,Dead
1778,Ezekyle77,Onoskelis_HCSSFEnd,Saboteur,66,267072477,
1779,KyJellyTime,ky_hiesting,Gladiator,66,266789249,Dead
1780,p0sterdati,codroipodieci,Berserker,66,266320481,Dead
1781,ogedei32,Forever_Heist,Chieftain,66,266298239,Dead
1782,PS4ever,VietCongOffence_k,Deadeye,66,265843682,Dead
1783,playthedevil666,dsgfasgsdgdf,Deadeye,66,265586060,Dead
1784,Rilenge,QBELED,Champion,66,265233712,Dead
1785,Zak_Hazadar,KargilYhron,Chieftain,66,265230431,Dead
1786,raymO,raymO_heeeeeeeeee,Trickster,66,264727878,Dead
1787,vulkanartus,MitsuneHeistfinity,Champion,66,264568604,Dead
1788,poi1002,RussiaTabula,Occultist,66,264108340,Dead
1789,Egonomics651,BonkㆍBonkㆍBonk,Berserker,66,263890199,Dead
1790,yungsoerensen,ㆍNiceㆍHeistㆍBroㆍ,Champion,66,263356787,Dead
1791,HC0G_Yourself,Probably_already_dead,Pathfinder,66,263014851,
1792,ColonelStL,Colonel_Thief,Occultist,66,262350081,Dead
1793,talleyhooo,LoveDumpster,Necromancer,66,262242634,Dead
1794,Ssmall,DrHeistVI,Occultist,66,261599733,
1795,Skeletzor,GilBertoStil,Assassin,66,260554216,Dead
1796,manlybanger,SSFThereaintnoroominthi,Berserker,66,260284722,Dead
1797,CFrosty,IcyBeelzebub,Deadeye,66,260245257,Dead
1798,dikkumegane,бегитпрескачат,Raider,66,259938282,
1799,Zibou37,lamysterybox,Champion,66,259927745,
1800,d1Keey,werttttytrteyy,Saboteur,66,259733283,
1801,FelQuiste,vV_cAnt_dIe_,Ascendant,66,259698083,Dead
1802,berloin,Wegoagene,Hierophant,66,259318805,Dead
1803,wesxiii,Wobsheist,Inquisitor,66,259216055,
1804,desumo123,desumo_dd,Necromancer,66,259189506,Dead
1805,Xijek,XijekColdDotHeist,Occultist,66,259127807,Dead
1806,Swaankypants,FMLNutTrap,Saboteur,66,259029426,Dead
1807,Singularity743,Singu_DocArrive,Deadeye,66,258949985,Dead
1808,Herqpala,Herq_LawRunetNam,Necromancer,66,258573234,
1809,DontBrownieMir,DontDisturbTheDeadMir,Juggernaut,66,258361812,
1810,Vazrael,FinalSlayerino,Slayer,66,258029136,Dead
1811,angerscroll,만수무강_기공준,Raider,66,257987686,
1812,Fetrance,fivakoilkshy,Elementalist,66,257579132,Dead
1813,Deedledo,Deedle,Necromancer,66,257201995,Dead
1814,Talosdk,TalosHeisting,Guardian,66,256472447,
1815,Maaslander123,pepegSitIntoHeisting,Pathfinder,66,256416136,Dead
1816,JuniperBeam,HeistGuardHCSSF,Guardian,66,256133747,Dead
1817,Hobotime,DeadonArrivalZZZZZZZ,Deadeye,66,256073581,
1818,Mr_Fixit,UHOHBOOHOO,Juggernaut,66,255116695,Dead
1819,mattgore,MattEndlessHeist_II,Guardian,65,253127856,Dead
1820,Hemy,HemlaKurva,Elementalist,65,251899986,
1821,den55525552,СмертьРадиСмерти,Occultist,65,251847663,Dead
1822,ChilledCow,wqqzqzazaqzaqzzaqaqz,Saboteur,65,251770495,
1823,DaveXKaos,lsajfaskhnglksng,Elementalist,65,251559321,Dead
1824,Bormangir,BormExSanguinate,Ascendant,65,250128175,Dead
1825,epyonite,KrackenHeist,Elementalist,65,250016686,
1826,개사앙,Emtiness_무한강탈이호기,Deadeye,65,248583232,
1827,frostnova37,DoesThisNameFitTheLimit,Hierophant,65,248314319,Dead
1828,Zikliv,TheAgonyOccult,Occultist,65,248137060,Dead
1829,1000ltu,IOOOltu_DD,Inquisitor,65,247960681,Dead
1830,barnhart,BH_Stubborn,Berserker,65,247844050,Dead
1831,Whatameye,AaWhatHelix,Raider,65,247402045,
1832,bkbroiler82,ThisWillBeGrate,Raider,65,247291177,Dead
1833,HXLYNVTIXNVL,HXLY_DXCVRRXVX,Raider,65,246790384,Dead
1834,HUNTERHARD,ujurhrhwgwg,Saboteur,65,246688725,Dead
1835,Mozzie,GEYAStronk,Chieftain,65,246622493,Dead
1836,smashkan,Theoheistmine,Necromancer,65,246549380,Dead
1837,Laethe,AEternalHC,Inquisitor,65,246309644,
1838,newelement,OhBoyOHo,Saboteur,65,245215026,Dead
1839,philROSEY,PhilRoSEYyy,Deadeye,65,244849109,Dead
1840,Adanir09,AdanirEndlessHeist,Occultist,65,244559275,Dead
1841,dscott24,FloorPOVguy,Saboteur,65,244512469,
1842,PiGGo11,PiGGoSSFHCheist,Champion,65,243821036,Dead
1843,Maran2013,MaranNeckonNeck,Inquisitor,65,243229287,
1844,WaRHaMmeRr,WeTtBandits,Elementalist,65,243210573,
1845,killkulza17,FineAsMyNeckIsLong,Guardian,65,243203249,
1846,rlbauman,Nocluelefty,Inquisitor,65,243124167,Dead
1847,sharpmange,Hagabergstjuven,Saboteur,65,242703496,
1848,Badyzh,HeistCrushBadyzh,Gladiator,65,242676996,Dead
1849,Workshy88,Osangaaa,Pathfinder,65,242518236,
1850,casimirpigge,gladexhcssff,Gladiator,65,242437930,
1851,Tr0l3r,EndlessHeistPainChamp,Necromancer,65,242344211,
1852,Kahsi,KahsiWantMTX,Trickster,65,241980877,Dead
1853,Expotential,Justcheesin,Saboteur,65,241806918,
1854,frukt1z,FruktHeist,Chieftain,65,241145591,Dead
1855,Zmeister,RethidHeist,Inquisitor,65,240365633,Dead
1856,hiszpanejro,adsfdgh,Gladiator,65,240096560,Dead
1857,Latezen,Latezen,Saboteur,65,238730385,Dead
1858,Melnechenko,gaudedsrip,Juggernaut,65,238463041,Dead
1859,Mekira,Meki_EndlessHeist,Raider,65,238300083,
1860,Jmatt,JmattHeist,Hierophant,65,237969904,Dead
1861,Multani13,MultaniHeisst,Saboteur,65,237850438,Dead
1862,Mokoichi,MokoposionCoc,Occultist,65,236897297,Dead
1863,jahweezy,WeezysEleven,Gladiator,65,236777054,Dead
1864,elhabros,HCHeistChad,Necromancer,65,236595878,
1865,keklik,Snoppdogge,Deadeye,65,236289859,
1866,hypex92,HEIST_BEST_LEAGUE,Occultist,65,236172850,
1867,Curtsie,CurtsyTideTwo,Occultist,65,236100083,Dead
1868,ColonelStL,Colonel_ArmyThief,Necromancer,65,235831438,Dead
1869,HageLarge,LRG_heistfix,Pathfinder,65,235027713,Dead
1870,theroyaldouche_,TheRoyalHeistDouche,Raider,65,234815544,Dead
1871,vandango,JerkisaBoomer,Ascendant,65,234146831,Dead
1872,vince8544,Exsanguinate__Heist,Gladiator,65,233854482,
1873,Blood1254,Tryin_Heist,Pathfinder,65,233814093,Dead
1874,lya1992,Poiseningoi,Raider,65,233531873,Dead
1875,Rushtin,rushtinheist,Raider,65,233282364,
1876,snoop1337,VOOOOOOOGEEEL,Champion,65,233244946,
1877,timyyy,RazTrolololo,Occultist,65,232956711,Dead
1878,randomstring123,SeekAbsolutionSucka,Hierophant,65,232956711,Dead
1879,skelet23,Qoven_hc_hs,Trickster,65,232956711,Dead
1880,rottkivanus,CumfartanHeist,Saboteur,64,232756035,
1881,Omycronn,doctor_arrival,Juggernaut,64,231480509,Dead
1882,SchweiiZeR,HeistThoseMinions,Necromancer,64,229842373,
1883,SacredGarou,Praetor_of_Winter,Elementalist,64,229296485,Dead
1884,iamjustacrazy,UraUraDavaiDavai,Trickster,64,229132566,Dead
1885,MoDPhoenixxx,Vor_MoDPhoenix,Inquisitor,64,228962583,Dead
1886,GaylordLongdic,Corpseplosionvirgin,Necromancer,64,228320881,Dead
1887,Dimension42,Endless_Robbery,Elementalist,64,228282162,Dead
1888,karim_ka13,DrochTochVtoch,Hierophant,64,228190978,Dead
1889,BEEFCONAN,BILLYBIGNUT,Hierophant,64,228028721,Dead
1890,daporz,DontDieGambleMoreMTX,Juggernaut,64,227795202,Dead
1891,Karamon10,FunFunFunFunFunFunFunny,Berserker,64,227416199,Dead
1892,Locurian,smolspinny,Occultist,64,227280389,Dead
1893,Krbyz,KrbHeizt,Inquisitor,64,226942477,Dead
1894,glueckbringer,aalglatte,Elementalist,64,226895355,
1895,Wreckage42,leggyminions,Guardian,64,226891812,Dead
1896,brokenworld12,URKÍÍÍJJJJJJ,Inquisitor,64,226814754,
1897,Twisting,Nef_Door_Stuckk,Assassin,64,226479512,Dead
1898,zombi01,Zlodwicka,Necromancer,64,226167071,Dead
1899,FeelN32,QuindianaJonesBetaSlams,Berserker,64,225967118,Dead
1900,UnityGaru,HitagiResidentSleeper,Pathfinder,64,225241946,
1901,Exilecrasher,XilX_Box,Hierophant,64,224343219,
1902,tackle83,BarqsBiteOne,Pathfinder,64,223396358,Dead
1903,Melnechenko,gaudedsquemerda,Champion,64,223110670,
1904,Rkngt,CitySushiWok,Necromancer,64,222749685,Dead
1905,ContractPunisher,LickLickLickMyCalls,Chieftain,64,222254430,
1906,Grene_,EndlessFUNPAINCHAMP,Deadeye,64,222094994,
1907,Ishibashisan,sohukoanoizi,Necromancer,64,221957313,Dead
1908,Skamaroth,SkamarothHeist,Saboteur,64,221411789,Dead
1909,Rubrick2014,mYNmHCPiyPiy,Deadeye,64,221368063,Dead
1910,kimp13,HuTTePruttEn,Juggernaut,64,221111383,Dead
1911,Gnomex82x,Tear_of_Fire,Inquisitor,64,221003338,Dead
1912,kog1115,Griff_Heist_Zeitgeist,Deadeye,64,220938954,Dead
1913,Sioringas,Andrew_Heist,Trickster,64,220911833,Dead
1914,BloodboileR,FatNicholasCage,Juggernaut,64,220117956,Dead
1915,Goatybonjovie,TerribleBad,Assassin,64,219903104,Dead
1916,DuckFaceSelfie,TheOneOrThree,Pathfinder,64,218855726,Dead
1917,MutantWolfsbane,MutantEHeist,Pathfinder,64,218690250,Dead
1918,MioSilva,AnalHeister,Juggernaut,64,218573672,
1919,padyyjas3,EndlessPainChamp_Heist,Slayer,64,218454372,
1920,Kokehv,ElBolita,Necromancer,64,218335130,Dead
1921,hyperfatuous,Hotty_,Inquisitor,64,218290567,Dead
1922,EgoNOooO,_EH_HC_BOOMER_,Raider,64,218223234,
1923,Travic,TravGoesAgain,Deadeye,64,217891997,
1924,_Gaia_,_Gaia_in_Dominica_,Raider,64,217703437,
1925,mattmayle713,letstrythisagainlulx,Inquisitor,64,217442154,
1926,boxben93,mampoihhh,Juggernaut,64,217333330,Dead
1927,t4ssadar,Azzbulinha,Inquisitor,64,216919918,Dead
1928,PlutoAbarat,БЕЛАЗист,Saboteur,64,216557659,
1929,doggykisses,ㆍGirlCoCㆍ,Deadeye,64,216263599,
1930,superexchange,SuperexchangeHatesRepo,Slayer,64,215872638,Dead
1931,HexTonkLys,FerociousFerrite,Deadeye,64,215614288,Dead
1932,YunoMaining,Maining_HowDoYouHeist,Assassin,64,215586089,Dead
1933,Waldro,EndlessHeistWaldro,Inquisitor,64,215386255,Dead
1934,XpLiCiT_DooM,TatiantelTwo,Hierophant,64,215052503,
1935,Animemujik,Еблопредставили,Deadeye,64,214928926,Dead
1936,ZeroPath,Zerookey,Trickster,64,214371768,Dead
1937,Chugn0,SparkySparks,Assassin,64,213819979,
1938,Trashynou,Theystouille,Inquisitor,64,213545684,Dead
1939,Prisonshankz,HottTott,Chieftain,64,213080699,
1940,starcv1907,TopShitposterSteve,Inquisitor,64,212997307,Dead
1941,xMaydogx,YotEmTotEms,Hierophant,64,212684946,Dead
1942,darkpawn,idkwhoiamNEmore,Champion,64,212684946,Dead
1943,Goskond,БульбаРок,Chieftain,64,212684946,Dead
1944,TylorKang,SGT_EndlessHeist,Saboteur,64,212684946,Dead
1945,frylight,TwaddlePlayBetter,Guardian,63,211950328,
1946,EzDoezit,EzGaurdMan,Guardian,63,211885837,
1947,Zmeister,Rethid,Raider,63,211415285,Dead
1948,blötdjur,FearOfTheLars,Necromancer,63,211227769,Dead
1949,maimoke,sixnheist,Inquisitor,63,211163729,
1950,Esord,EsoㆍThrowingConc,Berserker,63,210830124,
1951,Krijn,FrostblinkDeeps,Saboteur,63,210289635,Dead
1952,jeanjacques,HelpHaste,Guardian,63,210231422,
1953,oscareragon,YOMAMMASOFAATR,Occultist,63,209994665,Dead
1954,off1n,НИКИТА_КРАЖА,Juggernaut,63,209867199,Dead
1955,killeca,Evil_goesHeistHC,Slayer,63,209861907,Dead
1956,Biosec,Biosec,Champion,63,209158648,Dead
1957,Wedengart,XpSoSlow,Inquisitor,63,208829571,
1958,Sniegowicher,DDYN,Assassin,63,208506459,Dead
1959,VeryHardGame,Zoewe,Inquisitor,63,208423245,Dead
1960,Okaam,EndlessHaku,Occultist,63,207771713,Dead
1961,아래오갑,강탈_하코_네크,Necromancer,63,207370035,Dead
1962,POE_Player8,ENDLESS_HEIST_DOOMSDAY,Raider,63,207317566,Dead
1963,102Justice,Ryan_Lewis,Necromancer,63,207024946,Dead
1964,Viktor2k,Guardofmen,Guardian,63,207007157,
1965,Xaribol,EndlessCucker,Raider,63,206992900,
1966,Red_Lilium_Red,Вжух_Под_Юбкой,Ascendant,63,206165170,
1967,Regulio35,Reguldrain_I,Trickster,63,205988676,Dead
1968,nabsnabsnabs,nabimarumemelord,Inquisitor,63,205703394,Dead
1969,Ghazi_warrior,Haaaaist_HC_SSF,Occultist,63,205442252,
1970,Momodiabang,Biff__Slamkovich,Inquisitor,63,205285267,Dead
1971,ZEM0NIC,Oh_Snap_Bn,Occultist,63,205257275,Dead
1972,HXLYNVTIXNVL,HXLY_DXCLXVVX,Occultist,63,204646911,
1973,SnowKittenix,takeoffyourpantsandjack,Trickster,63,204087341,
1974,Elevenq,ElvanHeisty,Saboteur,63,203875779,
1975,alikthedog,yuplol,Trickster,63,203648898,Dead
1976,救救猫猫,zzzys,Guardian,63,203564313,Dead
1977,maniekrtcw,ManiekMeleeBoi,Slayer,63,203357463,
1978,lovetokiss88,SmileAtNight,Raider,63,203116493,Dead
1979,thelawofrox,AmateurEndlessEndlessHC,Inquisitor,63,203045700,Dead
1980,insiderun,Heist_Caprice,Elementalist,63,202930235,
1981,Cassidyy,_What_Da_Fuq_Is_That_,Necromancer,63,202618450,
1982,daysofreckoning,Town__Saver,Occultist,63,202498379,Dead
1983,Schmetlappio,GET_LIT_STEAL_SHIT,Elementalist,63,202391439,Dead
1984,GAARApro,MufuyuJP,Necromancer,63,202102208,Dead
1985,Itsyojimbo,YojimboHeistHCSSF,Occultist,63,201787884,Dead
1986,Sethraz,EndlessScheisse,Occultist,63,201690378,Dead
1987,Xerosignal,Timarik_EH,Slayer,63,201677323,Dead
1988,Curface,Bushi_CultWoman,Occultist,63,201212069,
1989,Stoka94,Stoka_HeistMeme,Inquisitor,63,201189613,Dead
1990,Mickoangelo,HCSSCEH,Raider,63,200947629,Dead
1991,Nocorras,NocSSFHEISTER,Saboteur,63,200795142,
1992,oocla30,무한탈강,Raider,63,200622194,Dead
1993,Falenor69,Dangauto,Juggernaut,63,200609595,Dead
1994,healzr,rfhgfnfbvn,Hierophant,63,200378137,
1995,stop_3ndk,HCCCCCCCCCCCCCCCCCCC,Gladiator,63,200281272,
1996,Skarmawile,StolenCurry,Deadeye,63,200165484,Dead
1997,Griffinpoe,ENDLESSFUNENDLESSFUN,Occultist,63,199439859,
1998,Wisergaming,WisersEndlessHeistTwo,Raider,63,198867945,Dead
1999,rabko,PooPiW,Deadeye,63,198544471,
2000,thekottik,MultiFlasker,Pathfinder,63,198407745,Dead
